Symbols,Attributes,2022-04-06,2022-04-07,2022-04-08,2022-04-11,2022-04-12
CERN,Adj Close,93.27999877929688,93.48999786376952,93.4000015258789,93.0999984741211,0.0
CERN,Close,93.27999877929688,93.48999786376952,93.4000015258789,93.0999984741211,0.0
CERN,High,93.3000030517578,93.54000091552734,93.52999877929688,93.37000274658205,0.0
CERN,Low,93.02999877929688,93.22000122070312,93.30999755859376,93.01000213623048,0.0
CERN,Open,93.04000091552734,93.2699966430664,93.41000366210938,93.33000183105467,0.0
CERN,Volume,2328900.0,1588600.0,1161100.0,2631300.0,0.0
CF,Adj Close,102.38999938964844,105.20999908447266,108.20999908447266,107.0500030517578,0.0
CF,Close,102.38999938964844,105.20999908447266,108.20999908447266,107.0500030517578,0.0
CF,High,109.69000244140624,106.19000244140624,110.4000015258789,108.16000366210938,0.0
CF,Low,102.04000091552734,102.94000244140624,105.33999633789062,104.0199966430664,0.0
CF,Open,104.38999938964844,103.0,107.30999755859376,108.0,0.0
CF,Volume,4766200.0,2840600.0,3843200.0,2655100.0,0.0
CFG,Adj Close,42.08000183105469,41.650001525878906,41.83000183105469,41.81999969482422,0.0
CFG,Close,42.08000183105469,41.650001525878906,41.83000183105469,41.81999969482422,0.0
CFG,High,42.91999816894531,42.38999938964844,42.16999816894531,42.65499877929688,0.0
CFG,Low,41.58000183105469,40.880001068115234,41.43000030517578,41.34999847412109,0.0
CFG,Open,42.58000183105469,42.060001373291016,41.880001068115234,41.63999938964844,0.0
CFG,Volume,35936500.0,11504500.0,7916000.0,7765900.0,0.0
CFR.SW,Adj Close,115.3499984741211,114.5999984741211,116.8499984741211,114.9499969482422,116.8000030517578
CFR.SW,Close,115.3499984741211,114.5999984741211,116.8499984741211,114.9499969482422,116.8000030517578
CFR.SW,High,122.25,117.8000030517578,118.0,117.5500030517578,117.4499969482422
CFR.SW,Low,113.75,114.1999969482422,115.5500030517578,113.6500015258789,112.8000030517578
CFR.SW,Open,120.1999969482422,116.0999984741211,117.5,117.25,113.1500015258789
CFR.SW,Volume,1358643.0,1142282.0,1087119.0,762010.0,392273.0
CHD,Adj Close,102.08000183105467,103.41999816894533,103.4499969482422,103.9800033569336,0.0
CHD,Close,102.08000183105467,103.41999816894533,103.4499969482422,103.9800033569336,0.0
CHD,High,102.33000183105467,103.75,104.18000030517578,104.6500015258789,0.0
CHD,Low,100.0999984741211,102.04000091552734,102.83999633789062,102.69000244140624,0.0
CHD,Open,101.19000244140624,102.26000213623048,103.61000061035156,103.4000015258789,0.0
CHD,Volume,1078100.0,969300.0,889600.0,1205300.0,0.0
CHRW,Adj Close,99.7300033569336,100.87000274658205,102.04000091552734,102.62000274658205,0.0
CHRW,Close,99.7300033569336,100.87000274658205,102.04000091552734,102.62000274658205,0.0
CHRW,High,101.94000244140624,101.08000183105467,104.72000122070312,103.72000122070312,0.0
CHRW,Low,99.55999755859376,98.56999969482422,100.81999969482422,101.54000091552734,0.0
CHRW,Open,101.12000274658205,100.45999908447266,104.33999633789062,101.6500015258789,0.0
CHRW,Volume,1820500.0,1458200.0,1668700.0,1404700.0,0.0
CHTR,Adj Close,561.260009765625,552.47998046875,557.5999755859375,559.9099731445312,0.0
CHTR,Close,561.260009765625,552.47998046875,557.5999755859375,559.9099731445312,0.0
CHTR,High,568.0,561.260009765625,559.3400268554688,572.0800170898438,0.0
CHTR,Low,553.4099731445312,542.8200073242188,543.2000122070312,557.030029296875,0.0
CHTR,Open,556.7899780273438,560.6500244140625,551.9600219726562,560.3800048828125,0.0
CHTR,Volume,1172200.0,1118200.0,1187100.0,1175900.0,0.0
CI,Adj Close,249.6100006103516,255.1300048828125,257.8999938964844,254.1199951171875,0.0
CI,Close,249.6100006103516,255.1300048828125,257.8999938964844,254.1199951171875,0.0
CI,High,250.32000732421875,256.1700134277344,259.29998779296875,259.45001220703125,0.0
CI,Low,243.0399932861328,248.66000366210935,254.7899932861328,253.4600067138672,0.0
CI,Open,243.69000244140625,249.47999572753903,256.2900085449219,257.94000244140625,0.0
CI,Volume,1372900.0,1648000.0,1493000.0,1172700.0,0.0
CIE.MC,Adj Close,19.450000762939453,19.290000915527344,19.479999542236328,19.40999984741211,19.670000076293945
CIE.MC,Close,19.450000762939453,19.290000915527344,19.479999542236328,19.40999984741211,19.670000076293945
CIE.MC,High,20.100000381469727,19.8700008392334,19.799999237060547,19.559999465942383,19.86000061035156
CIE.MC,Low,19.21999931335449,19.290000915527344,19.299999237060547,19.209999084472656,19.170000076293945
CIE.MC,Open,20.020000457763672,19.540000915527344,19.799999237060547,19.540000915527344,19.21999931335449
CIE.MC,Volume,295604.0,210952.0,296372.0,244085.0,106122.0
CINF,Adj Close,137.3699951171875,136.99000549316406,137.88999938964844,136.47999572753906,0.0
CINF,Close,137.3699951171875,136.99000549316406,137.88999938964844,136.47999572753906,0.0
CINF,High,138.38999938964844,137.72999572753906,138.1300048828125,139.82000732421875,0.0
CINF,Low,134.49000549316406,135.72999572753906,136.22999572753906,136.33999633789062,0.0
CINF,Open,134.6300048828125,137.1999969482422,137.66000366210938,138.22999572753906,0.0
CINF,Volume,729200.0,538400.0,540000.0,468400.0,0.0
CL,Adj Close,78.80999755859375,80.41999816894531,80.25,80.44000244140625,0.0
CL,Close,78.80999755859375,80.41999816894531,80.25,80.44000244140625,0.0
CL,High,78.87999725341797,80.62000274658203,80.55999755859375,80.83000183105469,0.0
CL,Low,76.72000122070312,78.61000061035156,79.81999969482422,79.95999908447266,0.0
CL,Open,77.18000030517578,78.87000274658203,80.43000030517578,80.37000274658203,0.0
CL,Volume,9991400.0,8557200.0,6428000.0,9495700.0,0.0
CLNX.MC,Adj Close,45.119998931884766,45.2599983215332,44.470001220703125,44.130001068115234,44.13999938964844
CLNX.MC,Close,45.119998931884766,45.2599983215332,44.470001220703125,44.130001068115234,44.13999938964844
CLNX.MC,High,46.470001220703125,46.54999923706055,45.70000076293945,44.63999938964844,44.45000076293945
CLNX.MC,Low,44.61000061035156,45.02999877929688,44.40999984741211,43.52000045776367,43.59000015258789
CLNX.MC,Open,46.209999084472656,45.369998931884766,45.65999984741211,44.290000915527344,43.59000015258789
CLNX.MC,Volume,1295526.0,1006892.0,883993.0,1688090.0,261796.0
CLX,Adj Close,143.9199981689453,146.16000366210938,146.5,147.75,0.0
CLX,Close,143.9199981689453,146.16000366210938,146.5,147.75,0.0
CLX,High,144.1699981689453,146.63999938964844,147.91000366210938,149.38999938964844,0.0
CLX,Low,142.22999572753906,142.85000610351562,145.1699981689453,145.94000244140625,0.0
CLX,Open,143.50999450683594,144.30999755859375,147.05999755859375,146.0,0.0
CLX,Volume,1550700.0,1524100.0,1538200.0,1342300.0,0.0
CM.TO,Adj Close,147.3699951171875,146.19000244140625,146.74000549316406,146.27000427246094,0.0
CM.TO,Close,147.3699951171875,146.19000244140625,146.74000549316406,146.27000427246094,0.0
CM.TO,High,150.00999450683594,147.75,148.3699951171875,148.35000610351562,0.0
CM.TO,Low,146.88999938964844,145.35000610351562,146.3800048828125,145.9600067138672,0.0
CM.TO,Open,150.0,147.25,146.3800048828125,147.05999755859375,0.0
CM.TO,Volume,1728200.0,1742300.0,1353100.0,1823900.0,0.0
CMA,Adj Close,87.6500015258789,88.20999908447266,88.56999969482422,89.08999633789062,0.0
CMA,Close,87.6500015258789,88.20999908447266,88.56999969482422,89.08999633789062,0.0
CMA,High,88.68000030517578,88.58000183105469,89.41999816894531,91.33000183105467,0.0
CMA,Low,87.20999908447266,86.19000244140625,87.66999816894531,88.44999694824219,0.0
CMA,Open,88.44000244140625,87.80999755859375,88.5199966430664,88.58000183105469,0.0
CMA,Volume,1140400.0,1531800.0,1337000.0,1078900.0,0.0
CMCSA,Adj Close,47.72999954223633,47.150001525878906,47.41999816894531,47.61000061035156,0.0
CMCSA,Close,47.72999954223633,47.150001525878906,47.41999816894531,47.61000061035156,0.0
CMCSA,High,48.25,47.77999877929688,47.58000183105469,48.41999816894531,0.0
CMCSA,Low,47.43000030517578,46.59000015258789,46.540000915527344,47.54999923706055,0.0
CMCSA,Open,47.880001068115234,47.59999847412109,47.119998931884766,47.650001525878906,0.0
CMCSA,Volume,21346500.0,18831000.0,18218400.0,20253300.0,0.0
CME,Adj Close,243.4499969482422,244.3000030517578,242.5,239.83999633789065,0.0
CME,Close,243.4499969482422,244.3000030517578,242.5,239.83999633789065,0.0
CME,High,243.72000122070312,245.7700042724609,247.0200042724609,242.3699951171875,0.0
CME,Low,235.9900054931641,238.7700042724609,242.0,237.42999267578125,0.0
CME,Open,236.55999755859372,244.6000061035156,245.94000244140625,242.22000122070312,0.0
CME,Volume,1795900.0,1212000.0,1258900.0,1302100.0,0.0
CMG,Adj Close,1550.8499755859375,1544.18994140625,1543.989990234375,1511.469970703125,0.0
CMG,Close,1550.8499755859375,1544.18994140625,1543.989990234375,1511.469970703125,0.0
CMG,High,1583.0,1555.3199462890625,1557.260009765625,1534.0799560546875,0.0
CMG,Low,1526.550048828125,1516.3299560546875,1531.5699462890625,1482.489990234375,0.0
CMG,Open,1580.9000244140625,1541.27001953125,1532.0899658203125,1526.9599609375,0.0
CMG,Volume,202600.0,215800.0,143300.0,187300.0,0.0
CMI,Adj Close,198.50999450683597,196.1100006103516,194.69000244140625,192.92999267578125,0.0
CMI,Close,198.50999450683597,196.1100006103516,194.69000244140625,192.92999267578125,0.0
CMI,High,198.8500061035156,197.7899932861328,197.80999755859372,198.3500061035156,0.0
CMI,Low,195.1300048828125,194.41000366210935,193.33999633789065,192.7400054931641,0.0
CMI,Open,198.0500030517578,197.6199951171875,195.67999267578125,194.69000244140625,0.0
CMI,Volume,1221200.0,881900.0,1259300.0,1119600.0,0.0
CMS,Adj Close,73.55999755859375,72.36000061035156,72.51000213623047,72.23999786376953,0.0
CMS,Close,73.55999755859375,72.36000061035156,72.51000213623047,72.23999786376953,0.0
CMS,High,73.63999938964844,73.13999938964844,72.97000122070312,73.18000030517578,0.0
CMS,Low,71.16999816894531,71.80000305175781,72.11000061035156,72.02999877929688,0.0
CMS,Open,71.47000122070312,72.95999908447266,72.70999908447266,72.66999816894531,0.0
CMS,Volume,3617600.0,3050700.0,1834100.0,1634300.0,0.0
CNC,Adj Close,87.12000274658203,88.55999755859375,88.4800033569336,86.9000015258789,0.0
CNC,Close,87.12000274658203,88.55999755859375,88.4800033569336,86.9000015258789,0.0
CNC,High,87.22000122070312,89.20999908447266,89.79000091552734,89.05999755859375,0.0
CNC,Low,84.4000015258789,86.5199966430664,88.12999725341797,86.72000122070312,0.0
CNC,Open,84.62000274658203,87.13999938964844,88.93000030517578,89.05999755859375,0.0
CNC,Volume,2510300.0,3505500.0,2397200.0,1436700.0,0.0
CNP,Adj Close,31.770000457763672,32.0099983215332,32.4900016784668,32.22999954223633,0.0
CNP,Close,31.770000457763672,32.0099983215332,32.4900016784668,32.22999954223633,0.0
CNP,High,31.82999992370605,32.15999984741211,32.689998626708984,32.720001220703125,0.0
CNP,Low,31.040000915527344,31.43000030517578,31.96999931335449,32.16999816894531,0.0
CNP,Open,31.15999984741211,31.739999771118164,32.13999938964844,32.540000915527344,0.0
CNP,Volume,5203900.0,9364500.0,6152500.0,5720700.0,0.0
CNQ.TO,Adj Close,78.0,79.33999633789062,80.80000305175781,78.86000061035156,0.0
CNQ.TO,Close,78.0,79.33999633789062,80.80000305175781,78.86000061035156,0.0
CNQ.TO,High,79.22000122070312,79.38999938964844,80.8499984741211,80.19000244140625,0.0
CNQ.TO,Low,76.81999969482422,77.66000366210938,79.62999725341797,78.44999694824219,0.0
CNQ.TO,Open,78.5999984741211,78.33999633789062,79.63999938964844,80.0,0.0
CNQ.TO,Volume,3237800.0,4827100.0,4177200.0,10109200.0,0.0
CNR.TO,Adj Close,159.7100067138672,159.85000610351562,156.3800048828125,156.83999633789062,0.0
CNR.TO,Close,159.7100067138672,159.85000610351562,156.3800048828125,156.83999633789062,0.0
CNR.TO,High,160.8699951171875,160.4199981689453,158.8000030517578,157.00999450683594,0.0
CNR.TO,Low,157.25999450683594,157.8000030517578,154.67999267578125,154.7100067138672,0.0
CNR.TO,Open,160.72999572753906,159.33999633789062,158.75,156.14999389648438,0.0
CNR.TO,Volume,792600.0,781700.0,842600.0,1106400.0,0.0
COF,Adj Close,129.27999877929688,129.30999755859375,131.75999450683594,131.22999572753906,0.0
COF,Close,129.27999877929688,129.30999755859375,131.75999450683594,131.22999572753906,0.0
COF,High,131.0399932861328,132.74000549316406,132.63999938964844,133.9499969482422,0.0
COF,Low,128.6699981689453,126.83000183105467,129.67999267578125,130.94000244140625,0.0
COF,Open,130.22000122070312,130.0399932861328,130.41000366210938,131.9499969482422,0.0
COF,Volume,3611400.0,4729800.0,2597200.0,1858000.0,0.0
COFB.VI,Adj Close,130.60000610351562,130.60000610351562,132.3000030517578,132.3000030517578,0.0
COFB.VI,Close,130.60000610351562,130.60000610351562,132.3000030517578,132.3000030517578,0.0
COFB.VI,High,130.60000610351562,130.60000610351562,132.3000030517578,132.3000030517578,0.0
COFB.VI,Low,130.60000610351562,130.60000610351562,132.3000030517578,132.3000030517578,0.0
COFB.VI,Open,130.60000610351562,130.60000610351562,132.3000030517578,132.3000030517578,0.0
COFB.VI,Volume,0.0,0.0,0.0,0.0,0.0
COG,Adj Close,0.0,0.0,0.0,0.0,0.0
COG,Close,0.0,0.0,0.0,0.0,0.0
COG,High,0.0,0.0,0.0,0.0,0.0
COG,Low,0.0,0.0,0.0,0.0,0.0
COG,Open,0.0,0.0,0.0,0.0,0.0
COG,Volume,0.0,0.0,0.0,0.0,0.0
COL.MC,Adj Close,8.079999923706055,8.229999542236328,8.25,8.289999961853027,8.239999771118164
COL.MC,Close,8.079999923706055,8.229999542236328,8.25,8.289999961853027,8.239999771118164
COL.MC,High,8.350000381469727,8.319999694824219,8.484999656677246,8.345000267028809,8.305000305175781
COL.MC,Low,8.029999732971191,7.994999885559082,8.225000381469727,8.119999885559082,8.1899995803833
COL.MC,Open,8.300000190734863,8.244999885559082,8.329999923706055,8.130000114440918,8.244999885559082
COL.MC,Volume,1062754.0,1030843.0,848962.0,669485.0,231017.0
COLR.VI,Adj Close,38.75,39.45000076293945,40.22999954223633,40.22999954223633,0.0
COLR.VI,Close,38.75,39.45000076293945,40.22999954223633,40.22999954223633,0.0
COLR.VI,High,38.75,39.45000076293945,40.22999954223633,40.22999954223633,0.0
COLR.VI,Low,38.75,39.45000076293945,40.22999954223633,40.22999954223633,0.0
COLR.VI,Open,38.75,39.45000076293945,40.22999954223633,40.22999954223633,0.0
COLR.VI,Volume,0.0,0.0,0.0,0.0,0.0
CON.DE,Adj Close,63.400001525878906,63.29999923706055,64.54000091552734,64.27999877929688,64.69999694824219
CON.DE,Close,63.400001525878906,63.29999923706055,64.54000091552734,64.27999877929688,64.69999694824219
CON.DE,High,65.83999633789062,66.33999633789062,65.08000183105469,65.05999755859375,65.19999694824219
CON.DE,Low,62.2599983215332,63.29999923706055,63.79999923706055,63.040000915527344,62.79999923706055
CON.DE,Open,65.30000305175781,64.12000274658203,64.72000122070312,63.93999862670898,63.27999877929688
CON.DE,Volume,819991.0,835426.0,501715.0,462716.0,227687.0
COO,Adj Close,419.6199951171875,415.9800109863281,411.4500122070313,406.9599914550781,0.0
COO,Close,419.6199951171875,415.9800109863281,411.4500122070313,406.9599914550781,0.0
COO,High,421.75,424.3599853515625,416.989990234375,413.05999755859375,0.0
COO,Low,413.3699951171875,414.2000122070313,403.75,406.2999877929688,0.0
COO,Open,419.4700012207031,418.2699890136719,413.739990234375,409.5700073242188,0.0
COO,Volume,209100.0,468900.0,370800.0,234400.0,0.0
COP,Adj Close,97.54000091552734,99.95999908447266,103.0500030517578,97.9800033569336,0.0
COP,Close,97.54000091552734,99.95999908447266,103.0500030517578,97.9800033569336,0.0
COP,High,100.16999816894533,100.1999969482422,103.30999755859376,102.0,0.0
COP,Low,96.81999969482422,96.91000366210938,100.52999877929688,97.79000091552734,0.0
COP,Open,99.75,98.7300033569336,100.69000244140624,101.9000015258789,0.0
COP,Volume,5680000.0,6285300.0,6173800.0,7000700.0,0.0
COST,Adj Close,584.7899780273438,608.0499877929688,600.0399780273438,584.6699829101562,0.0
COST,Close,584.7899780273438,608.0499877929688,600.0399780273438,584.6699829101562,0.0
COST,High,586.7999877929688,612.27001953125,608.0,601.0,0.0
COST,Low,570.3699951171875,588.780029296875,597.72998046875,582.7999877929688,0.0
COST,Open,574.030029296875,592.2899780273438,606.3800048828125,598.7899780273438,0.0
COST,Volume,2646200.0,4804200.0,3228500.0,2789500.0,0.0
COTY,Adj Close,8.640000343322754,8.520000457763672,8.59000015258789,8.6899995803833,0.0
COTY,Close,8.640000343322754,8.520000457763672,8.59000015258789,8.6899995803833,0.0
COTY,High,8.699999809265137,8.699999809265137,8.729999542236328,8.899999618530273,0.0
COTY,Low,8.399999618530273,8.239999771118164,8.399999618530273,8.59000015258789,0.0
COTY,Open,8.640000343322754,8.649999618530273,8.510000228881836,8.600000381469727,0.0
COTY,Volume,9152400.0,8238400.0,4317900.0,12754600.0,0.0
CP.TO,Adj Close,96.93000030517578,96.0500030517578,94.3499984741211,94.5500030517578,0.0
CP.TO,Close,96.93000030517578,96.0500030517578,94.3499984741211,94.5500030517578,0.0
CP.TO,High,97.19000244140624,97.05999755859376,95.58000183105467,95.3000030517578,0.0
CP.TO,Low,95.52999877929688,94.4000015258789,93.0999984741211,93.72000122070312,0.0
CP.TO,Open,97.0,96.9000015258789,95.0,93.8000030517578,0.0
CP.TO,Volume,1065100.0,1353200.0,1449600.0,814100.0,0.0
CPB,Adj Close,44.88999938964844,45.15999984741211,45.470001220703125,45.77000045776367,0.0
CPB,Close,44.88999938964844,45.15999984741211,45.470001220703125,45.77000045776367,0.0
CPB,High,45.040000915527344,45.27000045776367,45.540000915527344,46.09000015258789,0.0
CPB,Low,44.34999847412109,44.65999984741211,45.02000045776367,45.56999969482422,0.0
CPB,Open,44.61000061035156,44.900001525878906,45.310001373291016,45.72999954223633,0.0
CPB,Volume,2165300.0,1545400.0,1665900.0,1428900.0,0.0
CPG.L,Adj Close,1623.0,1640.5,1649.5,1647.0,1649.5
CPG.L,Close,1623.0,1640.5,1649.5,1647.0,1649.5
CPG.L,High,1661.5,1640.5,1682.0,1655.0,1658.0
CPG.L,Low,1601.5,1616.5,1643.0,1618.5,1625.5
CPG.L,Open,1638.5,1628.5,1651.0,1640.5,1626.5
CPG.L,Volume,3708707.0,7189964.0,2617001.0,2263534.0,468177.0
CPRT,Adj Close,124.7699966430664,124.87999725341795,125.63999938964844,123.37000274658205,0.0
CPRT,Close,124.7699966430664,124.87999725341795,125.63999938964844,123.37000274658205,0.0
CPRT,High,125.66999816894533,125.43000030517578,127.37999725341795,126.25,0.0
CPRT,Low,123.0,123.08999633789062,123.47000122070312,123.16999816894533,0.0
CPRT,Open,124.94000244140624,123.9800033569336,124.61000061035156,125.1999969482422,0.0
CPRT,Volume,946900.0,1317200.0,1243500.0,910200.0,0.0
CRDA.L,Adj Close,7980.0,7984.0,7910.0,7722.0,7692.0
CRDA.L,Close,7980.0,7984.0,7910.0,7722.0,7692.0
CRDA.L,High,8042.0,8082.06298828125,8060.0,7890.0,7728.0
CRDA.L,Low,7894.0,7914.0,7850.0,7698.0,7586.0
CRDA.L,Open,8024.0,7984.0,8030.0,7834.0,7650.0
CRDA.L,Volume,450529.0,465990.0,239396.0,1121812.0,75607.0
CRH.L,Adj Close,2918.0,2910.5,3023.0,3010.0,2999.5
CRH.L,Close,2918.0,2910.5,3023.0,3010.0,2999.5
CRH.L,High,2989.97998046875,2961.5,3029.5,3049.0,3008.0
CRH.L,Low,2867.5,2893.43994140625,2906.0,2987.5,2934.5
CRH.L,Open,2981.5,2929.0,2906.0,3000.0,2950.5
CRH.L,Volume,2445119.0,3482590.0,1518252.0,1112148.0,427548.0
CRM,Adj Close,200.82000732421875,200.16000366210935,197.1699981689453,195.4499969482422,0.0
CRM,Close,200.82000732421875,200.16000366210935,197.1699981689453,195.4499969482422,0.0
CRM,High,205.47000122070312,202.72000122070312,200.13999938964844,197.1000061035156,0.0
CRM,Low,198.0800018310547,198.19000244140625,196.6199951171875,192.16000366210935,0.0
CRM,Open,205.2100067138672,199.1199951171875,198.63999938964844,194.2100067138672,0.0
CRM,Volume,7171300.0,5246000.0,3895600.0,5171200.0,0.0
CSCO,Adj Close,54.369998931884766,54.630001068115234,54.27999877929688,52.880001068115234,0.0
